id,term,english,category,alphabet_index,korean_initial,definition,detailed_explanation,related_concepts,source_files,exam_note,known_status,last_reviewed,review_count
CS-298,슈퍼키,Superkey,데이터베이스,S,ㅅ,튜플을 유일하게 식별할 수 있는 속성 집합입니다.,"의미: 슈퍼키는 테이블의 행을 구별하거나 테이블 사이의 관계를 안전하게 이어 주는 기준입니다. 어떤 속성이 중복을 막고 어떤 속성이 다른 테이블을 가리키는지 판단할 때 쓰입니다. 동작/활용: 실무에서는 테이블 설계, SQL 작성, 인덱스 튜닝, 트랜잭션 처리, 장애 복구에서 이 개념이 직접 사용됩니다.","[[카디널리티]], [[키]], [[후보키]], [[기본키]], [[SQL]]",보강 개념(페이지 직접 언급 없음),"데이터베이스 문제에서는 슈퍼키의 정의만 쓰지 말고 관련 개념(카디널리티, 키, 후보키)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-299,지도학습,Supervised Learning,인공지능·데이터,S,ㅈ,입력 데이터와 정답 레이블을 함께 사용해 새로운 입력의 정답을 예측하도록 모델을 학습하는 방식입니다.,"의미: 지도학습은 데이터에서 패턴을 찾아 예측이나 분류를 수행하는 모델·학습 방식입니다. 입력 특성과 목표값의 형태에 따라 적합한 방법이 달라집니다. 동작/활용: 실무에서는 데이터 준비, 모델 학습, 성능 평가, 운영 중 모니터링과 리스크 관리 기준으로 쓰입니다.","[[인공지능]], [[머신러닝]], [[비지도학습]], [[강화학습]], [[훈련 데이터]]",02-01-기본-전제와-일정.md; 05-03-대구은행-기출.md; 16-인공지능-기계학습.md,"인공지능·데이터 문제에서는 지도학습의 정의만 쓰지 말고 관련 개념(인공지능, 머신러닝, 비지도학습)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-300,SupTech,SupTech,금융IT·신기술,S,S,감독기관이 금융회사 감독과 리스크 분석을 위해 기술을 활용하는 분야입니다.,"의미: SupTech는 금융 업무나 규제 준수, 고객 서비스를 기술로 자동화·고도화하는 개념입니다. 효율성 향상과 규제·보안 리스크를 함께 판단해야 합니다. 동작/활용: 실무에서는 금융 안정성, 보안, 규제 준수, 이용자 보호와 기술 효율성을 함께 판단하는 기준이 됩니다.","[[토큰화]], [[RegTech]], [[로보어드바이저]], [[이상거래탐지]], [[전자금융]]",보강 개념(페이지 직접 언급 없음),"금융IT·신기술 문제에서는 SupTech의 정의만 쓰지 말고 관련 개념(토큰화, RegTech, 로보어드바이저)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-301,SVM,SVM,인공지능·데이터,S,S,클래스 사이의 마진을 최대화하는 결정 경계를 찾아 분류나 회귀를 수행하는 모델입니다.,"의미: SVM는 데이터에서 패턴을 찾아 예측이나 분류를 수행하는 모델·학습 방식입니다. 입력 특성과 목표값의 형태에 따라 적합한 방법이 달라집니다. 동작/활용: 실무에서는 데이터 준비, 모델 학습, 성능 평가, 운영 중 모니터링과 리스크 관리 기준으로 쓰입니다.","[[결정 트리]], [[랜덤 포레스트]], [[KNN]], [[나이브 베이즈]], [[머신러닝]]",05-03-대구은행-기출.md; 16-인공지능-기계학습.md; 04-01-빅데이터-블록체인-머신러닝.md,"인공지능·데이터 문제에서는 SVM의 정의만 쓰지 말고 관련 개념(결정 트리, 랜덤 포레스트, KNN)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-302,대칭키 암호화,Symmetric Encryption,보안,S,ㄷ,암호화와 복호화에 같은 비밀키를 사용하는 암호 방식입니다.,"의미: 대칭키 암호화는 데이터를 숨기거나 변조 여부와 신원을 확인하기 위한 암호·인증 기술입니다. 기밀성, 무결성, 인증 중 어떤 보안 속성을 제공하는지 구분해야 합니다. 동작/활용: 실무에서는 공격 표면을 줄이고 사고를 예방·탐지·대응하기 위한 통제와 점검 항목으로 연결됩니다.","[[PKI]], [[공개키 기반구조]], [[비대칭키 암호화]], [[AES]], [[인증]]",04-04-네트워크-프로토콜-보안.md; 05-12-보안-기출-모음.md; 05-02-기업은행-기출.md,"보안 문제에서는 대칭키 암호화의 정의만 쓰지 말고 관련 개념(PKI, 공개키 기반구조, 비대칭키 암호화)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-303,SYN Flood,SYN Flood,보안,S,S,TCP 연결 수립 과정의 SYN 요청을 대량으로 보내 서버의 반개방 연결 자원을 고갈시키는 공격입니다.,"의미: SYN Flood는 공격자가 어떤 신뢰 관계나 입력 지점, 네트워크 약점을 악용하는지 설명하는 위협 개념입니다. 피해 경로와 차단 지점을 함께 파악해야 합니다. 동작/활용: 실무에서는 공격 표면을 줄이고 사고를 예방·탐지·대응하기 위한 통제와 점검 항목으로 연결됩니다.","[[세션 하이재킹]], [[DDoS]], [[스머프 공격]], [[ARP 스푸핑]], [[인증]]",05-08-산업은행-기출.md; 05-14-10-한국은행-2024-컴퓨터공학-학술-파트-I.md; 05-12-보안-기출-모음.md,"보안 문제에서는 SYN Flood의 정의만 쓰지 말고 관련 개념(세션 하이재킹, DDoS, 스머프 공격)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-304,시스템 콜,System Call,운영체제,S,ㅅ,사용자 프로그램이 커널 기능을 안전하게 요청하기 위해 사용하는 인터페이스입니다.,"의미: 시스템 콜은 운영체제가 하드웨어 자원을 추상화하고 프로그램 실행을 안전하게 조정하기 위해 사용하는 개념입니다. 어떤 자원을 누가 언제 어떻게 쓰게 하는지가 핵심 질문입니다. 동작/활용: 실무에서는 서버 성능 진단, 동시성 버그 분석, 메모리 부족과 I/O 병목 해결에서 이 개념이 중요합니다.","[[운영체제]], [[커널]], [[프로세스]], [[스레드]], [[메모리 관리]]",06-01-00-프로세스와-스레드.md; 06-운영체제.md,"운영체제 문제에서는 시스템 콜의 정의만 쓰지 말고 관련 개념(운영체제, 커널, 프로세스)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-305,시스템 테스트,System Test,소프트웨어공학,S,ㅅ,완성된 시스템 전체가 명세된 기능과 품질 요구사항을 만족하는지 운영 환경에 가깝게 검증하는 테스트입니다.,의미: 시스템 테스트는 소프트웨어가 기대한 기능과 품질을 만족하는지 결함을 찾아 확인하는 검증 개념입니다. 무엇을 기준으로 테스트 케이스를 고르는지가 핵심 차입니다. 동작/활용: 실무에서는 변경 비용을 줄이고 결함을 조기에 발견하며 팀이 같은 구조와 절차로 개발하도록 돕습니다.,"[[단위 테스트]], [[통합 테스트]], [[인수 테스트]], [[블랙박스 테스트]], [[테스트]]",11-02-02-단위-통합-인수테스트.md; 05-14-29-한국은행-2026-컴퓨터공학-학술-4-소프트웨어-공학.md; 11-02-00-테스트.md,"소프트웨어공학 문제에서는 시스템 테스트의 정의만 쓰지 말고 관련 개념(단위 테스트, 통합 테스트, 인수 테스트)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-306,TCL,TCL,데이터베이스,T,T,"트랜잭션의 커밋, 롤백, 저장점처럼 트랜잭션 상태를 제어하는 SQL 명령군입니다.","의미: TCL는 데이터베이스에 원하는 구조나 결과를 요청하기 위한 명령·절·객체에 해당합니다. 어떤 데이터를 만들고, 고르고, 묶고, 연결하고, 제어하는지로 의미를 구분하면 됩니다. 동작/활용: 실무에서는 테이블 설계, SQL 작성, 인덱스 튜닝, 트랜잭션 처리, 장애 복구에서 이 개념이 직접 사용됩니다.","[[DML]], [[DCL]], [[SELECT]], [[WHERE]], [[SQL]]",05-08-산업은행-기출.md,"데이터베이스 문제에서는 TCL의 정의만 쓰지 말고 관련 개념(DML, DCL, SELECT)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-307,TCP/IP 모델,TCP/IP Model,네트워크,T,T,"인터넷 통신을 링크, 인터넷, 전송, 응용 계층 중심으로 설명하는 실제 프로토콜 모델입니다.","의미: TCP/IP 모델은 통신 기능을 역할별 층으로 나누어 장애 원인과 프로토콜 책임을 분리해 보는 개념입니다. 어느 계층의 주소·단위·기능인지가 핵심입니다. 동작/활용: 실무에서는 장애 구간을 계층별로 분리하고 패킷 흐름, 주소 변환, 연결 상태, 암호화 여부를 확인할 때 사용됩니다.","[[OSI 7계층]], [[물리 계층]], [[데이터링크 계층]], [[TCP]], [[IP]]",보강 개념(페이지 직접 언급 없음),"네트워크 문제에서는 TCP/IP 모델의 정의만 쓰지 말고 관련 개념(OSI 7계층, 물리 계층, 데이터링크 계층)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-308,기술 부채,Technical Debt,소프트웨어공학,T,ㄱ,빠른 구현이나 임시방편 때문에 미래 변경 비용과 위험이 증가한 설계·코드상의 빚입니다.,의미: 기술 부채는 코드 변경 이력과 품질을 관리해 협업 중 충돌과 결함을 줄이는 개발 관리 개념입니다. 변경을 기록·검토·정리하는 과정에서 의미가 드러납니다. 동작/활용: 실무에서는 변경 비용을 줄이고 결함을 조기에 발견하며 팀이 같은 구조와 절차로 개발하도록 돕습니다.,"[[코드 리뷰]], [[리팩터링]], [[기능 점수]], [[COCOMO]], [[테스트]]",보강 개념(페이지 직접 언급 없음),"소프트웨어공학 문제에서는 기술 부채의 정의만 쓰지 말고 관련 개념(코드 리뷰, 리팩터링, 기능 점수)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-309,테스트 데이터,Test Data,인공지능·데이터,T,ㅌ,모델 개발이 끝난 뒤 최종 일반화 성능을 공정하게 평가하는 데이터입니다.,"의미: 테스트 데이터는 모델이 실제 문제를 얼마나 잘 맞히는지 판단하기 위한 데이터 분리 또는 평가 기준입니다. 어떤 오류를 더 중요하게 보는지에 따라 선택이 달라집니다. 동작/활용: 실무에서는 데이터 준비, 모델 학습, 성능 평가, 운영 중 모니터링과 리스크 관리 기준으로 쓰입니다.","[[훈련 데이터]], [[검증 데이터]], [[혼동 행렬]], [[정확도]], [[머신러닝]]",보강 개념(페이지 직접 언급 없음),"인공지능·데이터 문제에서는 테스트 데이터의 정의만 쓰지 말고 관련 개념(훈련 데이터, 검증 데이터, 혼동 행렬)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-310,테스트,Testing,소프트웨어공학,T,ㅌ,소프트웨어가 요구사항대로 동작하고 결함이 없는지 실행이나 분석을 통해 확인하는 검증 활동입니다.,의미: 테스트는 소프트웨어가 기대한 기능과 품질을 만족하는지 결함을 찾아 확인하는 검증 개념입니다. 무엇을 기준으로 테스트 케이스를 고르는지가 핵심 차입니다. 동작/활용: 실무에서는 변경 비용을 줄이고 결함을 조기에 발견하며 팀이 같은 구조와 절차로 개발하도록 돕습니다.,"[[전략 패턴]], [[MVC]], [[단위 테스트]], [[통합 테스트]], [[형상 관리]]",05-14-06-한국은행-2022-컴퓨터공학-학술-파트-I.md; 05-08-산업은행-기출.md; 04-02-프로그래밍-SQL-분산-클라우드.md,"소프트웨어공학 문제에서는 테스트의 정의만 쓰지 말고 관련 개념(전략 패턴, MVC, 단위 테스트)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-311,스레드,Thread,운영체제,T,ㅅ,프로세스 안에서 CPU를 할당받아 실행되는 가장 작은 실행 흐름입니다.,"의미: 스레드는 실행 중인 프로그램을 운영체제가 어떤 단위와 상태로 관리하는지 보여 주는 개념입니다. 자원 소유 단위와 실제 실행 흐름을 구분하는 데 중요합니다. 동작/활용: 실무에서는 서버 성능 진단, 동시성 버그 분석, 메모리 부족과 I/O 병목 해결에서 이 개념이 중요합니다.","[[시스템 콜]], [[프로세스]], [[멀티스레딩]], [[PCB]], [[메모리 관리]]",05-09-운영체제-기출-모음.md; 02-01-기본-전제와-일정.md; 05-14-10-한국은행-2024-컴퓨터공학-학술-파트-I.md,"운영체제 문제에서는 스레드의 정의만 쓰지 말고 관련 개념(시스템 콜, 프로세스, 멀티스레딩)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-312,위협,Threat,보안,T,ㅇ,취약점을 악용해 자산에 손해를 줄 수 있는 잠재적 원인이나 행위자입니다.,"의미: 위협은 보안 사고를 예방하거나 탐지하고 대응하기 위한 통제·운영 개념입니다. 공격을 막는 것인지, 발견하는 것인지, 위험을 평가하는 것인지 구분합니다. 동작/활용: 실무에서는 공격 표면을 줄이고 사고를 예방·탐지·대응하기 위한 통제와 점검 항목으로 연결됩니다.","[[로그 감사]], [[취약점]], [[위험]], [[악성코드]], [[인증]]",04-02-프로그래밍-SQL-분산-클라우드.md,"보안 문제에서는 위협의 정의만 쓰지 말고 관련 개념(로그 감사, 취약점, 위험)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-313,TLB,TLB,운영체제,T,T,최근 사용한 페이지 테이블 항목을 캐시해 주소 변환 시간을 줄이는 고속 캐시입니다.,"의미: TLB는 프로그램이 보는 주소 공간과 실제 메모리 사이를 어떻게 나누고 연결할지 설명하는 메모리 관리 개념입니다. 빠른 접근, 보호, 부족한 메모리 보완이 핵심 목적입니다. 동작/활용: 실무에서는 서버 성능 진단, 동시성 버그 분석, 메모리 부족과 I/O 병목 해결에서 이 개념이 중요합니다.","[[프레임]], [[페이지 테이블]], [[다단계 페이지 테이블]], [[역페이지 테이블]], [[프로세스]]",05-09-운영체제-기출-모음.md; 05-08-산업은행-기출.md; 05-04-금융결제원-기출.md,"운영체제 문제에서는 TLB의 정의만 쓰지 말고 관련 개념(프레임, 페이지 테이블, 다단계 페이지 테이블)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-314,토큰화,Tokenization,인공지능·데이터,T,ㅌ,실물 자산이나 권리를 디지털 토큰으로 표현해 거래와 이전을 쉽게 하는 과정입니다.,"의미: 토큰화는 원시 데이터를 모델이 이해할 수 있는 형태로 바꾸거나 데이터 안의 의미 있는 패턴을 찾는 분석 개념입니다. 데이터 표현 방식이 결과 품질을 좌우합니다. 동작/활용: 실무에서는 데이터 준비, 모델 학습, 성능 평가, 운영 중 모니터링과 리스크 관리 기준으로 쓰입니다.","[[임베딩]], [[자연어 처리]], [[정규화]], [[텍스트 마이닝]], [[머신러닝]]",보강 개념(페이지 직접 언급 없음),"인공지능·데이터 문제에서는 토큰화의 정의만 쓰지 말고 관련 개념(임베딩, 자연어 처리, 정규화)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-315,트레이싱,Tracing,클라우드·분산시스템,T,ㅌ,하나의 요청이 여러 서비스와 컴포넌트를 통과하는 경로와 시간을 추적하는 기법입니다.,"의미: 트레이싱은 운영 중인 분산 서비스를 안정적으로 감시하고 장애 영향을 줄이기 위한 운영 개념입니다. 문제를 빨리 발견하고 격리하는 데 초점이 있습니다. 동작/활용: 실무에서는 장애가 발생해도 서비스가 계속 동작하도록 확장, 복구, 배포, 관측 구조를 설계하는 데 쓰입니다.","[[로그]], [[메트릭]], [[분산 시스템]], [[컨테이너]], [[관측성]]",보강 개념(페이지 직접 언급 없음),"클라우드·분산시스템 문제에서는 트레이싱의 정의만 쓰지 말고 관련 개념(로그, 메트릭, 분산 시스템)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
